code,name,market,sector33,sector17,size
5757,ＣＫサンエツ,prime,非鉄金属,鉄鋼・非鉄,small2
575A,前澤ホールディングス,prime,機械,機械,small2
5801,古河電気工業,prime,非鉄金属,鉄鋼・非鉄,mid400
5802,住友電気工業,prime,非鉄金属,鉄鋼・非鉄,large70
5803,フジクラ,prime,非鉄金属,鉄鋼・非鉄,large70
5805,ＳＷＣＣ,prime,非鉄金属,鉄鋼・非鉄,small1
5816,オーナンバ,standard,非鉄金属,鉄鋼・非鉄,none
5817,ＪＭＡＣＳ,standard,非鉄金属,鉄鋼・非鉄,none
5819,カナレ電気,standard,非鉄金属,鉄鋼・非鉄,none
581A,ＧＯ,growth,情報・通信業,情報通信・サービスその他,none
5820,三ッ星,standard,非鉄金属,鉄鋼・非鉄,none
5821,平河ヒューテック,prime,非鉄金属,鉄鋼・非鉄,small2
5830,いよぎんホールディングス,prime,銀行業,銀行,mid400
5831,しずおかフィナンシャルグループ,prime,銀行業,銀行,mid400
5832,ちゅうぎんフィナンシャルグループ,prime,銀行業,銀行,mid400
5834,ＳＢＩリーシングサービス,growth,証券、商品先物取引業,金融（除く銀行）,none
5838,楽天銀行,prime,銀行業,銀行,mid400
5842,インテグラル,growth,証券、商品先物取引業,金融（除く銀行）,none
5843,ニッポンインシュア,standard,その他金融業,金融（除く銀行）,none
5844,京都フィナンシャルグループ,prime,銀行業,銀行,mid400
5845,全保連,standard,その他金融業,金融（除く銀行）,none
584A,ＬｉＮＫＸ,growth,情報・通信業,情報通信・サービスその他,none
5851,リョービ,prime,非鉄金属,鉄鋼・非鉄,small1
5852,アーレスティ,prime,非鉄金属,鉄鋼・非鉄,none
5857,ＡＲＥホールディングス,prime,非鉄金属,鉄鋼・非鉄,small1
5858,ＳＴＧ,growth,非鉄金属,鉄鋼・非鉄,none
5867,エスネットワークス,growth,サービス業,情報通信・サービスその他,none
5868,ロココ,standard,サービス業,情報通信・サービスその他,none
5869,早稲田学習研究会,standard,サービス業,情報通信・サービスその他,none
5870,ナルネットコミュニケーションズ,growth,サービス業,情報通信・サービスその他,none
5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,standard,サービス業,情報通信・サービスその他,none
5884,クラダシ,growth,小売業,小売,none
5885,ジーデップ・アドバンス,standard,卸売業,商社・卸売,none
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,growth,小売業,小売,none
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,prime,小売業,小売,small2
5891,ＳＡＫＩＧＡＫＥホールディングス,standard,小売業,小売,none
5892,ｙｕｔｏｒｉ,growth,小売業,小売,none
589A,ネイス,growth,サービス業,情報通信・サービスその他,none
5900,ダイケン,standard,金属製品,建設・資材,none
5901,東洋製罐グループホールディングス,prime,金属製品,建設・資材,mid400
5902,ホッカンホールディングス,prime,金属製品,建設・資材,small2
5905,日本製罐,standard,金属製品,建設・資材,none
5906,エムケー精工,standard,金属製品,建設・資材,none
5909,コロナ,standard,金属製品,建設・資材,small2
590A,ギフティグループ,prime,情報・通信業,情報通信・サービスその他,small2
5911,横河ブリッジホールディングス,prime,金属製品,建設・資材,small1
5915,駒井ハルテック,standard,金属製品,建設・資材,none
5918,瀧上工業,standard,金属製品,建設・資材,none
5921,川岸工業,standard,金属製品,建設・資材,none
5922,那須電機鉄工,standard,金属製品,建設・資材,none
5923,高田機工,standard,金属製品,建設・資材,none
5928,アルメタックス,standard,金属製品,建設・資材,none
5929,三和ホールディングス,prime,金属製品,建設・資材,mid400
5930,文化シヤッター,prime,金属製品,建設・資材,small1
5932,三協立山,prime,金属製品,建設・資材,small2
5933,アルインコ,prime,金属製品,建設・資材,small2
5936,東洋シヤッター,standard,金属製品,建設・資材,none
5938,ＬＩＸＩＬ,prime,金属製品,建設・資材,mid400
5939,大谷工業,standard,金属製品,建設・資材,none
593A,ティアフォー,growth,情報・通信業,情報通信・サービスその他,none
5940,不二サッシ,standard,金属製品,建設・資材,none
5941,中西製作所,standard,金属製品,建設・資材,none
5942,日本フイルコン,standard,金属製品,建設・資材,none
5943,ノーリツ,prime,金属製品,建設・資材,small1
5945,天龍製鋸,standard,金属製品,建設・資材,none
5946,長府製作所,prime,金属製品,建設・資材,small2
5947,リンナイ,prime,金属製品,建設・資材,mid400
5949,ユニプレス,prime,輸送用機器,自動車・輸送機,small1
5950,日本パワーファスニング,standard,金属製品,建設・資材,none
5951,ダイニチ工業,standard,金属製品,建設・資材,none
5952,アマテイ,standard,金属製品,建設・資材,none
5955,ワイズホールディングス,standard,金属製品,建設・資材,none
5956,トーソー,standard,金属製品,建設・資材,none
5957,日東精工,prime,金属製品,建設・資材,small2
5958,三洋工業,standard,金属製品,建設・資材,none
5959,岡部,prime,金属製品,建設・資材,small2
5962,浅香工業,standard,その他製品,情報通信・サービスその他,none
5965,フジマック,standard,金属製品,建設・資材,none
5966,京都機械工具,standard,金属製品,建設・資材,none
5967,ＴＯＮＥ,standard,金属製品,建設・資材,none
5969,ロブテックス,standard,金属製品,建設・資材,none
5970,ジーテクト,prime,金属製品,建設・資材,small1
5971,共和工業所,standard,金属製品,建設・資材,none
5973,トーアミ,standard,金属製品,建設・資材,none
5974,中国工業,standard,金属製品,建設・資材,none
5975,東プレ,prime,金属製品,建設・資材,small1
5976,高周波熱錬,prime,金属製品,建設・資材,small2
5981,東京製綱,prime,金属製品,建設・資材,small2
5982,マルゼン,standard,金属製品,建設・資材,none
5983,イワブチ,standard,金属製品,建設・資材,none
5984,兼房,standard,金属製品,建設・資材,none
5985,サンコール,standard,金属製品,建設・資材,small2
5986,モリテック　スチール,standard,金属製品,建設・資材,none
5987,オーネックス,standard,金属製品,建設・資材,none
5988,パイオラックス,prime,金属製品,建設・資材,small1
5989,エイチワン,prime,金属製品,建設・資材,small2
598A,チャットプラス,growth,情報・通信業,情報通信・サービスその他,none
5990,スーパーツール,standard,金属製品,建設・資材,none
5991,日本発條,prime,金属製品,建設・資材,mid400
5992,中央発條,standard,金属製品,建設・資材,small2
5994,ファインシンター,standard,金属製品,建設・資材,none
5997,協立エアテック,standard,金属製品,建設・資材,none
5998,アドバネクス,standard,金属製品,建設・資材,none
6005,三浦工業,prime,機械,機械,mid400
6013,タクマ,prime,機械,機械,small1
6016,ジャパンエンジンコーポレーション,standard,輸送用機器,自動車・輸送機,none
6018,阪神内燃機工業,standard,輸送用機器,自動車・輸送機,none
6022,赤阪鐵工所,standard,機械,機械,none
6023,ダイハツインフィニアース,standard,輸送用機器,自動車・輸送機,none
6027,弁護士ドットコム,prime,サービス業,情報通信・サービスその他,small2
6029,アトラグループ,standard,サービス業,情報通信・サービスその他,none
6030,アドベンチャー,growth,サービス業,情報通信・サービスその他,none
6031,ＺＥＴＡ,growth,サービス業,情報通信・サービスその他,none
6033,エクストリーム,growth,サービス業,情報通信・サービスその他,none
6034,ＭＲＴ,growth,サービス業,情報通信・サービスその他,none
6035,アイ・アールジャパンホールディングス,standard,サービス業,情報通信・サービスその他,small2
6036,ＫｅｅＰｅｒ技研,prime,サービス業,情報通信・サービスその他,small1
6037,楽待,standard,サービス業,情報通信・サービスその他,none
6038,イード,growth,サービス業,情報通信・サービスその他,none
6039,日本動物高度医療センター,growth,サービス業,情報通信・サービスその他,none
603A,アイ・グリッド・ソリューションズ,growth,電気・ガス業,電力・ガス,none
6040,日本スキー場開発,growth,サービス業,情報通信・サービスその他,none
6042,ニッキ,standard,輸送用機器,自動車・輸送機,none
6044,三機サービス,standard,サービス業,情報通信・サービスその他,none
6045,レントラックス,growth,サービス業,情報通信・サービスその他,none
6046,リンクバル,standard,サービス業,情報通信・サービスその他,none
6047,Ｇｕｎｏｓｙ,standard,サービス業,情報通信・サービスその他,small2
6049,イトクロ,growth,サービス業,情報通信・サービスその他,none
604A,ビーエイブル,standard,建設業,建設・資材,none
6050,イー・ガーディアン,prime,サービス業,情報通信・サービスその他,small2
6054,リブセンス,standard,サービス業,情報通信・サービスその他,none
6055,ジャパンマテリアル,prime,サービス業,情報通信・サービスその他,small1
6058,ベクトル,prime,サービス業,情報通信・サービスその他,small2
6059,ウチヤマホールディングス,standard,サービス業,情報通信・サービスその他,none
6061,ユニバーサル園芸社,standard,サービス業,情報通信・サービスその他,none
6062,チャーム・ケア・コーポレーション,prime,サービス業,情報通信・サービスその他,small2
6063,日本エマージェンシーアシスタンス,standard,サービス業,情報通信・サービスその他,none
6069,トレンダーズ,growth,サービス業,情報通信・サービスその他,none
6070,キャリアリンク,prime,サービス業,情報通信・サービスその他,small2
6071,ＩＢＪ,prime,サービス業,情報通信・サービスその他,small2
6072,地盤ネットホールディングス,standard,サービス業,情報通信・サービスその他,none
6073,アサンテ,prime,サービス業,情報通信・サービスその他,small2
6074,ジェイエスエス,standard,サービス業,情報通信・サービスその他,none
6078,バリューＨＲ,prime,サービス業,情報通信・サービスその他,small2
6080,Ｍ＆Ａキャピタルパートナーズ,prime,サービス業,情報通信・サービスその他,small1
6081,アライドアーキテクツ,growth,サービス業,情報通信・サービスその他,none
6082,ライドオンエクスプレスホールディングス,standard,サービス業,情報通信・サービスその他,small2
6083,ＥＲＩホールディングス,standard,サービス業,情報通信・サービスその他,none
6085,アーキテクツ・スタジオ・ジャパン,growth,サービス業,情報通信・サービスその他,none
6086,シンメンテホールディングス,growth,サービス業,情報通信・サービスその他,none
6087,アビスト,standard,サービス業,情報通信・サービスその他,none
6088,シグマクシス・ホールディングス,prime,サービス業,情報通信・サービスその他,small1
6089,ウィルグループ,prime,サービス業,情報通信・サービスその他,small2
6090,ヒューマン・メタボローム・テクノロジーズ,standard,サービス業,情報通信・サービスその他,none
6091,ウエスコホールディングス,standard,サービス業,情報通信・サービスその他,none
6092,エンバイオ・ホールディングス,standard,サービス業,情報通信・サービスその他,none
6093,ミトラグループ,standard,サービス業,情報通信・サービスその他,none
6094,フリークアウト・ホールディングス,growth,サービス業,情報通信・サービスその他,none
6098,リクルートホールディングス,prime,サービス業,情報通信・サービスその他,core30
6099,エラン,prime,サービス業,情報通信・サービスその他,small2
6101,ツガミ,prime,機械,機械,small1
6103,オークマ,prime,機械,機械,small1
6104,芝浦機械,prime,機械,機械,small1
6113,アマダ,prime,機械,機械,mid400
6118,アイダエンジニアリング,prime,機械,機械,small1
6125,岡本工作機械製作所,standard,機械,機械,none
6134,ＦＵＪＩ,prime,機械,機械,mid400
6135,牧野フライス製作所,prime,機械,機械,small1
6136,オーエスジー,prime,機械,機械,mid400
6137,小池酸素工業,standard,機械,機械,none
6138,ダイジェット工業,standard,機械,機械,none
6140,旭ダイヤモンド工業,prime,機械,機械,small1
6141,ＤＭＧ森精機,prime,機械,機械,mid400
6143,ソディック,prime,機械,機械,small1
6144,西部電機,standard,機械,機械,none
6145,ＮＩＴＴＯＫＵ,standard,機械,機械,none
6146,ディスコ,prime,機械,機械,large70
6147,ヤマザキ,standard,機械,機械,none
6149,小田原エンジニアリング,standard,機械,機械,none
6150,タケダ機械,standard,機械,機械,none
6151,日東工器,prime,機械,機械,small2
6155,高松機械工業,standard,機械,機械,none
6156,エーワン精密,standard,機械,機械,none
6157,日進工具,standard,機械,機械,small2
6158,和井田製作所,standard,機械,機械,none
6159,ミクロン精密,standard,機械,機械,none
6161,エスティック,standard,機械,機械,none
6165,パンチ工業,standard,機械,機械,none
6166,中村超硬,growth,機械,機械,none
6167,冨士ダイス,prime,機械,機械,small2
6171,土木管理総合試験所,standard,サービス業,情報通信・サービスその他,none
6176,ブランジスタ,standard,サービス業,情報通信・サービスその他,none
6177,ＡｐｐＢａｎｋ,growth,サービス業,情報通信・サービスその他,none
6178,日本郵政,prime,サービス業,情報通信・サービスその他,large70
6180,ＧＭＯメディア,growth,サービス業,情報通信・サービスその他,none
6181,タメニー,growth,サービス業,情報通信・サービスその他,none
6182,メタリアル,growth,サービス業,情報通信・サービスその他,none
6183,ベルシステム２４ホールディングス,prime,サービス業,情報通信・サービスその他,small2
6184,鎌倉新書,prime,サービス業,情報通信・サービスその他,small2
6185,ＳＭＮ,standard,サービス業,情報通信・サービスその他,none
6186,一蔵,standard,サービス業,情報通信・サービスその他,none
6189,グローバルキッズＣＯＭＰＡＮＹ,standard,サービス業,情報通信・サービスその他,none
6190,フェニックスバイオ,growth,サービス業,情報通信・サービスその他,none
6191,エアトリ,prime,サービス業,情報通信・サービスその他,small2
6193,バーチャレクス・ホールディングス,growth,サービス業,情報通信・サービスその他,none
6194,アトラエ,prime,サービス業,情報通信・サービスその他,small2
6195,ホープ,growth,サービス業,情報通信・サービスその他,none
6196,ストライクグループ,prime,サービス業,情報通信・サービスその他,small1
6197,ソラスト,prime,サービス業,情報通信・サービスその他,none
6198,キャリア,growth,サービス業,情報通信・サービスその他,none
6199,セラク,standard,情報・通信業,情報通信・サービスその他,small2
6200,インソース,prime,サービス業,情報通信・サービスその他,small1
6203,豊和工業,standard,機械,機械,none
6208,石川製作所,standard,機械,機械,none
6209,リケンＮＰＲ,prime,機械,機械,small1
6217,津田駒工業,standard,機械,機械,none
6218,エンシュウ,standard,機械,機械,none
6222,島精機製作所,prime,機械,機械,small1
6223,西部技研,standard,機械,機械,none
6224,ＪＲＣ,growth,機械,機械,none
6226,守谷輸送機工業,standard,機械,機械,none
6227,ＡＩメカテック,standard,機械,機械,none
6228,ジェイ・イー・ティ,standard,機械,機械,none
6229,オーケーエム,standard,機械,機械,none
6230,ＳＡＮＥＩ,standard,機械,機械,none
6231,木村工機,standard,機械,機械,none
6232,ＡＣＳＬ,growth,機械,機械,none
6233,ＫＬＡＳＳ,standard,機械,機械,none
6235,オプトラン,prime,機械,機械,small1
6237,イワキポンプ,prime,機械,機械,small2
6238,フリュー,prime,機械,機械,small2
6239,ナガオカ,standard,機械,機械,none
6240,ヤマシンフィルタ,prime,機械,機械,small2
6245,ヒラノテクシード,standard,機械,機械,none
6246,テクノスマート,standard,機械,機械,none
6247,日阪製作所,prime,機械,機械,small2
6248,横田製作所,standard,機械,機械,none
6249,ゲームカードホールディングス,standard,機械,機械,none
6250,やまびこ,prime,機械,機械,small1
6254,野村マイクロ・サイエンス,prime,機械,機械,small1
6255,エヌ・ピー・シー,growth,機械,機械,none
6257,藤商事,standard,機械,機械,none
6258,平田機工,prime,機械,機械,small1
6262,ＰＥＧＡＳＵＳ,standard,機械,機械,small2
6264,マルマエ,prime,機械,機械,small2
6265,コンバム,standard,機械,機械,none
6266,タツモ,prime,機械,機械,small2
6267,ゼネラルパッカー,standard,機械,機械,none
6268,ナブテスコ,prime,機械,機械,mid400
6269,三井海洋開発,prime,機械,機械,mid400
6272,レオン自動機,prime,機械,機械,small2
6273,ＳＭＣ,prime,機械,機械,large70
6276,シリウスビジョン,standard,電気機器,電機・精密,none
6277,ホソカワミクロン,prime,機械,機械,small1
6278,ユニオンツール,prime,機械,機械,small1
6279,瑞光,prime,機械,機械,small2
6282,オイレス工業,prime,機械,機械,small1
6284,日精エー・エス・ビー機械,prime,機械,機械,small1
6286,靜甲,standard,機械,機械,none
6287,サトー,prime,機械,機械,small1
6289,技研製作所,prime,機械,機械,small2
6291,日本エアーテック,standard,機械,機械,small2
6292,カワタ,standard,機械,機械,none
6294,オカダアイヨン,prime,機械,機械,none
6298,ワイエイシイホールディングス,prime,機械,機械,small2
6301,小松製作所,prime,機械,機械,large70
6302,住友重機械工業,prime,機械,機械,mid400
6305,日立建機,prime,機械,機械,mid400
6306,日工,prime,機械,機械,small2
6307,サンセイ,standard,機械,機械,none
6309,巴工業,prime,機械,機械,small2
6310,井関農機,prime,機械,機械,small2
6315,ＴＯＷＡ,prime,機械,機械,small1
6316,丸山製作所,standard,機械,機械,none
6317,北川鉄工所,standard,機械,機械,small2
6322,タクミナ,standard,機械,機械,none
6323,ローツェ,prime,機械,機械,mid400
6324,ハーモニック・ドライブ・システムズ,prime,機械,機械,small2
6325,タカキタ,standard,機械,機械,none
6326,クボタ,prime,機械,機械,large70
6327,北川精機,standard,機械,機械,none
6328,荏原実業,prime,機械,機械,small2
6330,東洋エンジニアリング,prime,建設業,建設・資材,small2
6331,三菱化工機,prime,機械,機械,small1
6332,月島ホールディングス,prime,機械,機械,small1
6333,ＴＥＩＫＯＫＵ,prime,機械,機械,small2
6334,明治機械,standard,機械,機械,none
6335,東京機械製作所,standard,機械,機械,none
6336,石井表記,standard,機械,機械,none
6337,テセック,standard,機械,機械,none
6338,タカトリ,standard,機械,機械,none
6339,新東工業,prime,機械,機械,small2
6340,澁谷工業,prime,機械,機械,small2
6342,太平製作所,standard,機械,機械,none
6343,フリージア・マクロス,standard,機械,機械,none
6345,アイチ　コーポレーション,prime,機械,機械,small2
6346,キクカワエンタープライズ,standard,機械,機械,none
6347,プラコー,standard,機械,機械,none
6349,小森コーポレーション,prime,機械,機械,small1
6351,鶴見製作所,prime,機械,機械,small2
6356,日本ギア工業,standard,機械,機械,none
6357,三精テクノロジーズ,standard,機械,機械,none
6358,酒井重工業,prime,機械,機械,small2
6360,東京自働機械製作所,standard,機械,機械,none
6361,荏原製作所,prime,機械,機械,mid400
6363,酉島製作所,prime,機械,機械,small1
6364,ＡＩＲＭＡＮ,prime,機械,機械,small2
6365,電業社機械製作所,standard,機械,機械,none
6366,千代田化工建設,standard,建設業,建設・資材,none
6367,ダイキン工業,prime,機械,機械,core30
6368,オルガノ,prime,機械,機械,mid400
6369,トーヨーカネツ,prime,機械,機械,small2
6370,栗田工業,prime,機械,機械,mid400
6371,椿本チエイン,prime,機械,機械,small1
6376,日機装,prime,精密機器,電機・精密,small1
6378,木村化工機,standard,機械,機械,small2
6379,レイズネクスト,prime,建設業,建設・資材,small2
6380,オリエンタルチエン工業,standard,機械,機械,none
6381,アネスト岩田,prime,機械,機械,small2
6382,トリニティ工業,standard,機械,機械,none
6383,ダイフク,prime,機械,機械,mid400
6384,昭和真空,standard,機械,機械,none
6387,サムコ,prime,機械,機械,small2
6390,加藤製作所,prime,機械,機械,none
6391,加地テック,standard,機械,機械,none
6392,ヤマダコーポレーション,standard,機械,機械,none
6393,油研工業,standard,機械,機械,none
6395,タダノ,prime,機械,機械,small1
6396,宇野澤組鐵工所,standard,機械,機械,none
6400,不二精機,standard,機械,機械,none
6402,兼松エンジニアリング,standard,機械,機械,none
6405,鈴茂器工,standard,機械,機械,none
6407,ＣＫＤ,prime,機械,機械,small1
6408,小倉クラッチ,standard,機械,機械,none
6412,平和,prime,機械,機械,small1
6413,理想科学工業,prime,機械,機械,small2
6417,ＳＡＮＫＹＯ,prime,機械,機械,mid400
6418,日本金銭機械,prime,機械,機械,small2
6419,マースグループホールディングス,prime,機械,機械,small1
6420,ガリレイホールディングス,prime,機械,機械,small1
6424,高見沢サイバネティックス,standard,機械,機械,none
6425,ユニバーサルエンターテインメント,standard,機械,機械,none
6428,オーイズミ,standard,機械,機械,none
6430,ダイコク電機,prime,機械,機械,small2
6432,竹内製作所,prime,機械,機械,small1
6433,ヒーハイスト,standard,機械,機械,none
6436,アマノ,prime,機械,機械,mid400
6440,ＪＵＫＩ,prime,機械,機械,small2
6444,サンデン,standard,機械,機械,none
6445,ジャノメ,prime,機械,機械,small2
6448,ブラザー工業,prime,電気機器,電機・精密,mid400
6454,マックス,prime,機械,機械,small1
6455,モリタホールディングス,prime,輸送用機器,自動車・輸送機,small2
6457,グローリー,prime,機械,機械,mid400
6458,新晃工業,prime,機械,機械,small1
6459,だいわ,prime,機械,機械,small2
6460,セガサミーホールディングス,prime,機械,機械,mid400
6463,ＴＰＲ,prime,機械,機械,small1
6464,ツバキ・ナカシマ,prime,機械,機械,small2
6465,ホシザキ,prime,機械,機械,mid400
6466,ＴＶＥ,standard,機械,機械,none
6467,ニチダイ,standard,機械,機械,none
6469,放電精密加工研究所,standard,機械,機械,none
6470,大豊工業,standard,機械,機械,small2
6471,日本精工,prime,機械,機械,mid400
6472,ＮＴＮ,prime,機械,機械,mid400
6473,ジェイテクト,prime,機械,機械,mid400
6474,不二越,prime,機械,機械,small1
6479,ミネベアミツミ,prime,電気機器,電機・精密,mid400
6480,日本トムソン,prime,機械,機械,small2
6481,ＴＨＫ,prime,機械,機械,mid400
6482,ＹＵＳＨＩＮ,standard,機械,機械,small2
6484,ＫＶＫ,standard,機械,機械,none
6485,前澤給装工業,standard,機械,機械,small2
6486,イーグル工業,prime,機械,機械,small1
6488,ヨシタケ,standard,機械,機械,none
6490,ＰＩＬＬＡＲ,prime,機械,機械,small1
6492,岡野バルブ製造,standard,機械,機械,none
6493,ＮＩＴＴＡＮ,standard,輸送用機器,自動車・輸送機,none
6494,ＮＦＫホールディングス,standard,機械,機械,none
6495,宮入バルブ製作所,standard,機械,機械,none
6496,中北製作所,standard,機械,機械,none
6497,ハマイ,standard,機械,機械,none
6498,キッツ,prime,機械,機械,small1
6501,日立製作所,prime,電気機器,電機・精密,core30
6503,三菱電機,prime,電気機器,電機・精密,core30
6504,富士電機,prime,電気機器,電機・精密,mid400
6505,東洋電機製造,standard,電気機器,電機・精密,none
6506,安川電機,prime,電気機器,電機・精密,mid400
6507,シンフォニアテクノロジー,prime,電気機器,電機・精密,small1
6508,明電舎,prime,電気機器,電機・精密,small1
6513,オリジン,standard,電気機器,電機・精密,none
6516,山洋電気,prime,電気機器,電機・精密,small1
6517,デンヨー,prime,電気機器,電機・精密,small2
6518,三相電機,standard,電気機器,電機・精密,none
6521,オキサイド,growth,電気機器,電機・精密,none
6522,アスタリスク,growth,電気機器,電機・精密,none
6523,ＰＨＣホールディングス,prime,電気機器,電機・精密,small1
6524,湖北工業,standard,電気機器,電機・精密,none
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,prime,電気機器,電機・精密,mid400
6526,ソシオネクスト,prime,電気機器,電機・精密,mid400
6532,ベイカレント,prime,サービス業,情報通信・サービスその他,mid400
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,prime,サービス業,情報通信・サービスその他,small2
6535,アイモバイル,prime,サービス業,情報通信・サービスその他,small2
6537,ＷＡＳＨハウス,growth,サービス業,情報通信・サービスその他,none
6538,ディスラプターズ,standard,サービス業,情報通信・サービスその他,none
6539,ＭＳ－Ｊａｐａｎ,prime,サービス業,情報通信・サービスその他,small2
6540,船場,standard,サービス業,情報通信・サービスその他,none
6543,日宣,standard,サービス業,情報通信・サービスその他,none
6544,ジャパンエレベーターサービスホールディングス,prime,サービス業,情報通信・サービスその他,mid400
6545,インターネットインフィニティー,growth,サービス業,情報通信・サービスその他,none
6546,フルテック,standard,サービス業,情報通信・サービスその他,none
6547,グリーンズ,standard,サービス業,情報通信・サービスその他,none
6548,旅工房,growth,サービス業,情報通信・サービスその他,none
6549,ディーエムソリューションズ,standard,サービス業,情報通信・サービスその他,none
6551,ツナググループ・ホールディングス,standard,サービス業,情報通信・サービスその他,none
6552,ＧａｍｅＷｉｔｈ,standard,サービス業,情報通信・サービスその他,none
6554,エスユーエス,growth,サービス業,情報通信・サービスその他,none
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,standard,サービス業,情報通信・サービスその他,none
6557,ＡＩＡＩグループ,growth,サービス業,情報通信・サービスその他,none
6558,クックビズ,growth,サービス業,情報通信・サービスその他,none
6560,エル・ティー・エス,prime,サービス業,情報通信・サービスその他,small2
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,growth,サービス業,情報通信・サービスその他,none
6562,ジーニー,growth,サービス業,情報通信・サービスその他,none
6563,みらいワークス,growth,サービス業,情報通信・サービスその他,none
6564,ミダックホールディングス,prime,サービス業,情報通信・サービスその他,small2
6566,要興業,standard,サービス業,情報通信・サービスその他,none
6568,神戸天然物化学,growth,サービス業,情報通信・サービスその他,none
6570,共和コーポレーション,standard,サービス業,情報通信・サービスその他,none
6571,キュービーネットホールディングス,prime,サービス業,情報通信・サービスその他,small2
6572,オープングループ,prime,サービス業,情報通信・サービスその他,small2
6573,ＣＲＡＶＩＡ,growth,サービス業,情報通信・サービスその他,none
6574,コンヴァノ,growth,サービス業,情報通信・サービスその他,none
6577,ベストワンドットコム,growth,サービス業,情報通信・サービスその他,none
6578,コレックホールディングス,standard,サービス業,情報通信・サービスその他,none
6579,ログリー,growth,サービス業,情報通信・サービスその他,none
6580,ライトアップ,growth,サービス業,情報通信・サービスその他,none
6584,三櫻工業,prime,輸送用機器,自動車・輸送機,small2
6586,マキタ,prime,機械,機械,mid400
6588,東芝テック,prime,電気機器,電機・精密,small1
6590,芝浦メカトロニクス,prime,電気機器,電機・精密,small1
6592,マブチモーター,prime,電気機器,電機・精密,mid400
6594,ニデック,prime,電気機器,電機・精密,none
6597,ＨＰＣシステムズ,growth,電気機器,電機・精密,none
6599,エブレン,standard,電気機器,電機・精密,none
6612,バルミューダ,growth,電気機器,電機・精密,none
6613,ＱＤレーザ,growth,電気機器,電機・精密,none
6614,シキノハイテック,standard,電気機器,電機・精密,none
6615,ユー・エム・シー・エレクトロニクス,prime,電気機器,電機・精密,small2
6616,トレックス・セミコンダクター,prime,電気機器,電機・精密,small2
6617,東光高岳,prime,電気機器,電機・精密,small2
6619,ダブル・スコープ,prime,電気機器,電機・精密,small2
6620,宮越ホールディングス,prime,不動産業,不動産,small2
6622,ダイヘン,prime,電気機器,電機・精密,small1
6625,ＪＡＬＣＯホールディングス,standard,不動産業,不動産,none
6626,ＳＥＭＩＴＥＣ,standard,電気機器,電機・精密,none
6627,テラプローブ,standard,電気機器,電機・精密,none
6629,テクノホライゾン,standard,電気機器,電機・精密,none
6630,ヤーマン,prime,電気機器,電機・精密,small1
6632,ＪＶＣケンウッド,prime,電気機器,電機・精密,mid400
6633,ＣＧＳホールディングス,standard,電気機器,電機・精密,none
6634,ＪＮグループ,standard,電気機器,電機・精密,none
6635,大日光・エンジニアリング,standard,電気機器,電機・精密,none
6637,寺崎電気産業,standard,電気機器,電機・精密,none
6638,ミマキエンジニアリング,prime,電気機器,電機・精密,small2
6643,戸上電機製作所,standard,電気機器,電機・精密,none
6644,大崎電気工業,prime,電気機器,電機・精密,small2
6645,オムロン,prime,電気機器,電機・精密,mid400
6647,森尾電機,standard,電気機器,電機・精密,none
6648,かわでん,standard,電気機器,電機・精密,none
6651,日東工業,prime,電気機器,電機・精密,small1
6652,ＩＤＥＣ,prime,電気機器,電機・精密,small1
6653,正興電機製作所,prime,電気機器,電機・精密,none
6654,不二電機工業,standard,電気機器,電機・精密,none
6656,インスペック,standard,電気機器,電機・精密,none
6658,シライ電子工業,standard,電気機器,電機・精密,none
6659,メディアリンクス,standard,電気機器,電機・精密,none
6662,ユビテック,standard,電気機器,電機・精密,none
6663,太洋テクノレックス,standard,電気機器,電機・精密,none
6664,オプトエレクトロニクス,standard,電気機器,電機・精密,none
6666,リバーエレテック,standard,電気機器,電機・精密,none
6668,アドテック　プラズマ　テクノロジー,standard,電気機器,電機・精密,none
6674,ジーエス・ユアサ　コーポレーション,prime,電気機器,電機・精密,mid400
6675,サクサ,standard,電気機器,電機・精密,none
6676,ＢＵＦＦＡＬＯ,standard,電気機器,電機・精密,small2
6677,エスケーエレクトロニクス,standard,電気機器,電機・精密,none
6678,テクノメディカ,standard,電気機器,電機・精密,small2
6694,ズーム,standard,電気機器,電機・精密,none
6696,トラース・オン・プロダクト,growth,電気機器,電機・精密,none
6699,ダイヤモンドエレクトリックホールディングス,standard,電気機器,電機・精密,small2
6701,日本電気,prime,電気機器,電機・精密,large70
6702,富士通,prime,電気機器,電機・精密,large70
6703,沖電気工業,prime,電気機器,電機・精密,small1
6706,電気興業,prime,電気機器,電機・精密,small2
6707,サンケン電気,prime,電気機器,電機・精密,mid400
6718,アイホン,prime,電気機器,電機・精密,small2
6721,ウインテスト,standard,電気機器,電機・精密,none
6723,ルネサスエレクトロニクス,prime,電気機器,電機・精密,large70
